Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
fluent,parcprinter,p04.pddl,c2d-dt4,2985,516,0.333636045456,59984608,10364324863058020572642801108602189448115263828229627733364981679592972249395053927605559899507198900423088128881092023047951078607056616769237035413731,445.75
fluent,parcprinter,p04.pddl,mc2d-dt4,2985,516,0.333636045456,segfault,segfault,106.949999999
fluent,parcprinter,p04.pddl,bddminisat,2985,516,0.333636045456,memout,memout,30.8000000007
fluent,parcprinter,p04.pddl,mc2d-dt0,2985,516,0.333636045456,memout,memout,205.48
fluent,parcprinter,p04.pddl,dsharp,2985,516,0.333636045456,memout,memout,27.0899999999
fluent,parcprinter,p05.pddl,sharpSAT,638,195,0.117075920105,memout,memout,161.529999997
fluent,parcprinter,p05.pddl,c2d-dt0,638,195,0.117075920105,125612,382699747249382303268920872711296958034078998683812582283,1.48000000045
fluent,parcprinter,p05.pddl,cnf2bdd,638,195,0.117075920105,timeout,timeout,1800.4
fluent,parcprinter,p05.pddl,c2d-dt4,638,195,0.117075920105,174879,382699747249382303268920872711296958034078998683812582283,0.839999999851
fluent,parcprinter,p05.pddl,mc2d-dt4,638,195,0.117075920105,segfault,segfault,92.3200000003
fluent,parcprinter,p05.pddl,bddminisat,638,195,0.117075920105,memout,memout,17.3299999982
fluent,parcprinter,p05.pddl,mc2d-dt0,638,195,0.117075920105,762704,382699747249382303268920872711296958034078998683812582283,3.3200000003
fluent,parcprinter,p05.pddl,dsharp,638,195,0.117075920105,memout,memout,18.120000001
fluent,parcprinter,p06.pddl,sharpSAT,869,240,0.121178150177,memout,memout,157.759999998
fluent,parcprinter,p06.pddl,c2d-dt0,869,240,0.121178150177,323925,11256639717825395751677801921662574521048916228927246974599285012838552,2.65000000224
fluent,parcprinter,p06.pddl,cnf2bdd,869,240,0.121178150177,timeout,timeout,1800.42
fluent,parcprinter,p06.pddl,c2d-dt4,869,240,0.121178150177,144367,11256639717825395751677801921662574521048916228927246974599285012838552,0.89999999851
fluent,parcprinter,p06.pddl,mc2d-dt4,869,240,0.121178150177,segfault,segfault,158.609999999
fluent,parcprinter,p06.pddl,bddminisat,869,240,0.121178150177,memout,memout,21.9899999984
fluent,parcprinter,p06.pddl,mc2d-dt0,869,240,0.121178150177,6049581,11256639717825395751677801921662574521048916228927246974599285012838552,26.1800000034
fluent,parcprinter,p06.pddl,dsharp,869,240,0.121178150177,memout,memout,20.1599999964
fluent,parcprinter,p07.pddl,sharpSAT,1238,411,0.15439081192,memout,memout,219.030000001
fluent,parcprinter,p07.pddl,c2d-dt0,1238,411,0.15439081192,22561820,514598434961320606582909025202977051028314977163967590892117217979015463895255696533657216336490411359108871745960808908,134.529999997
fluent,parcprinter,p07.pddl,cnf2bdd,1238,411,0.15439081192,timeout,timeout,1800.32
fluent,parcprinter,p07.pddl,c2d-dt4,1238,411,0.15439081192,47474393,514598434961320606582909025202977051028314977163967590892117217979015463895255696533657216336490411359108871745960808908,274.940000001
fluent,parcprinter,p07.pddl,mc2d-dt4,1238,411,0.15439081192,segfault,segfault,89.5
fluent,parcprinter,p07.pddl,bddminisat,1238,411,0.15439081192,memout,memout,28.1600000001
fluent,parcprinter,p07.pddl,mc2d-dt0,1238,411,0.15439081192,segfault,segfault,133.280000001
fluent,parcprinter,p07.pddl,dsharp,1238,411,0.15439081192,memout,memout,18.3599999994
fluent,parcprinter,p08.pddl,sharpSAT,944,289,0.143473863602,memout,memout,164.609999999
fluent,parcprinter,p08.pddl,c2d-dt0,944,289,0.143473863602,968479,5831678705940444951893515293297690644445176528561573759971880495334087791235009185905,5.71000000089
fluent,parcprinter,p08.pddl,cnf2bdd,944,289,0.143473863602,timeout,timeout,1800.7
fluent,parcprinter,p08.pddl,c2d-dt4,944,289,0.143473863602,174452,5831678705940444951893515293297690644445176528561573759971880495334087791235009185905,1.24000000209
fluent,parcprinter,p08.pddl,mc2d-dt4,944,289,0.143473863602,segfault,segfault,126.329999998
fluent,parcprinter,p08.pddl,bddminisat,944,289,0.143473863602,memout,memout,24.6300000027
fluent,parcprinter,p08.pddl,mc2d-dt0,944,289,0.143473863602,4110798,5831678705940444951893515293297690644445176528561573759971880495334087791235009185905,116.799999997
fluent,parcprinter,p08.pddl,dsharp,944,289,0.143473863602,memout,memout,18.620000001
fluent,parcprinter,p09.pddl,sharpSAT,1223,378,0.164746046066,memout,memout,180.280000001
fluent,parcprinter,p09.pddl,c2d-dt0,1223,378,0.164746046066,1645831,3306988687403218196353497062883588077088802803433313122804323622574804672958260894326351494364497421103330141484,10.379999999
fluent,parcprinter,p09.pddl,cnf2bdd,1223,378,0.164746046066,timeout,timeout,1801.05
fluent,parcprinter,p09.pddl,c2d-dt4,1223,378,0.164746046066,222520,3306988687403218196353497062883588077088802803433313122804323622574804672958260894326351494364497421103330141484,1.41000000015
fluent,parcprinter,p09.pddl,mc2d-dt4,1223,378,0.164746046066,segfault,segfault,174.98
fluent,parcprinter,p09.pddl,bddminisat,1223,378,0.164746046066,memout,memout,14.8099999987
fluent,parcprinter,p09.pddl,mc2d-dt0,1223,378,0.164746046066,20348491,3306988687403218196353497062883588077088802803433313122804323622574804672958260894326351494364497421103330141484,261.84
fluent,parcprinter,p09.pddl,dsharp,1223,378,0.164746046066,memout,memout,17.7600000016
fluent,parcprinter,p10.pddl,sharpSAT,1598,419,0.174218893051,memout,memout,191.100000001
fluent,parcprinter,p10.pddl,c2d-dt0,1598,419,0.174218893051,5008685,6595809307972876305483379567841823807313217634078309209712988759135736191756626982505334784209858543749780654810849197132623,30.0700000003
fluent,parcprinter,p10.pddl,cnf2bdd,1598,419,0.174218893051,timeout,timeout,1800.61
fluent,parcprinter,p10.pddl,c2d-dt4,1598,419,0.174218893051,271688,6595809307972876305483379567841823807313217634078309209712988759135736191756626982505334784209858543749780654810849197132623,1.78999999911
fluent,parcprinter,p10.pddl,mc2d-dt4,1598,419,0.174218893051,segfault,segfault,196.300000001
fluent,parcprinter,p10.pddl,bddminisat,1598,419,0.174218893051,memout,memout,20.3499999978
fluent,parcprinter,p10.pddl,mc2d-dt0,1598,419,0.174218893051,33833836,6595809307972876305483379567841823807313217634078309209712988759135736191756626982505334784209858543749780654810849197132623,359.690000001
fluent,parcprinter,p10.pddl,dsharp,1598,419,0.174218893051,memout,memout,19.6700000018
fluent,parcprinter,p11.pddl,sharpSAT,1358,323,0.173571109772,memout,memout,192.060000002
fluent,parcprinter,p11.pddl,c2d-dt0,1358,323,0.173571109772,10170394,2509186357542761297065920469170162570490329727597933772825442092518567756418566085439884811116,53.379999999
fluent,parcprinter,p11.pddl,cnf2bdd,1358,323,0.173571109772,timeout,timeout,1800.57
fluent,parcprinter,p11.pddl,c2d-dt4,1358,323,0.173571109772,10784660,2509186357542761297065920469170162570490329727597933772825442092518567756418566085439884811116,54.3699999973
fluent,parcprinter,p11.pddl,mc2d-dt4,1358,323,0.173571109772,segfault,segfault,93.9299999997
fluent,parcprinter,p11.pddl,bddminisat,1358,323,0.173571109772,memout,memout,32.4200000018
fluent,parcprinter,p11.pddl,mc2d-dt0,1358,323,0.173571109772,segfault,segfault,231.989999998
fluent,parcprinter,p11.pddl,dsharp,1358,323,0.173571109772,memout,memout,25.9800000004
fluent,parcprinter,p12.pddl,sharpSAT,2030,615,0.226056098938,timeout,timeout,1800.58
fluent,parcprinter,p12.pddl,c2d-dt0,2030,615,0.226056098938,memout,memout,1471.25
fluent,parcprinter,p12.pddl,cnf2bdd,2030,615,0.226056098938,timeout,timeout,1800.5
fluent,parcprinter,p12.pddl,c2d-dt4,2030,615,0.226056098938,45403264,9978716382448625337798479000699645754988200842774527618566943726271058993212849390043242236752255461566754901401793564462700026502699576603557801663692784692114736961924985563485976,325.469999999
fluent,parcprinter,p12.pddl,mc2d-dt4,2030,615,0.226056098938,segfault,segfault,119.989999998
fluent,parcprinter,p12.pddl,bddminisat,2030,615,0.226056098938,memout,memout,26.9200000018
fluent,parcprinter,p12.pddl,mc2d-dt0,2030,615,0.226056098938,memout,memout,168.140000001
fluent,parcprinter,p12.pddl,dsharp,2030,615,0.226056098938,memout,memout,28.7399999984
fluent,parcprinter,p13.pddl,sharpSAT,3434,855,0.325274944305,memout,memout,366.630000003
fluent,parcprinter,p13.pddl,c2d-dt0,3434,855,0.325274944305,timeout,timeout,1800.88
fluent,parcprinter,p13.pddl,cnf2bdd,3434,855,0.325274944305,timeout,timeout,1801.14
fluent,parcprinter,p13.pddl,c2d-dt4,3434,855,0.325274944305,segfault,segfault,824.619999997
fluent,parcprinter,p13.pddl,mc2d-dt4,3434,855,0.325274944305,segfault,segfault,106.77
fluent,parcprinter,p13.pddl,bddminisat,3434,855,0.325274944305,memout,memout,45.5400000028
fluent,parcprinter,p13.pddl,mc2d-dt0,3434,855,0.325274944305,memout,memout,292.550000001
fluent,parcprinter,p13.pddl,dsharp,3434,855,0.325274944305,memout,memout,24.4699999988
fluent,parcprinter,p14.pddl,sharpSAT,4155,664,0.40833902359,memout,memout,274.32
fluent,parcprinter,p14.pddl,c2d-dt0,4155,664,0.40833902359,memout,memout,1498.44
fluent,parcprinter,p14.pddl,cnf2bdd,4155,664,0.40833902359,timeout,timeout,1801.06
fluent,parcprinter,p14.pddl,c2d-dt4,4155,664,0.40833902359,memout,memout,663.52
fluent,parcprinter,p14.pddl,mc2d-dt4,4155,664,0.40833902359,segfault,segfault,144.100000001
fluent,parcprinter,p14.pddl,bddminisat,4155,664,0.40833902359,memout,memout,38.8999999985
fluent,parcprinter,p14.pddl,mc2d-dt0,4155,664,0.40833902359,memout,memout,215.16
fluent,parcprinter,p14.pddl,dsharp,4155,664,0.40833902359,memout,memout,28.3300000019
fluent,parcprinter,p15.pddl,sharpSAT,3465,556,0.373198032379,timeout,timeout,1801.17
fluent,parcprinter,p15.pddl,c2d-dt0,3465,556,0.373198032379,memout,memout,1425.64
fluent,parcprinter,p15.pddl,cnf2bdd,3465,556,0.373198032379,timeout,timeout,1801.58
fluent,parcprinter,p15.pddl,c2d-dt4,3465,556,0.373198032379,55826052,11363521421904217470644426492448298527003163291968613583248330070328594855057007196731000679370061833841686560090628346722367600877486053467765858590733931241007331,461.07
fluent,parcprinter,p15.pddl,mc2d-dt4,3465,556,0.373198032379,segfault,segfault,162.739999998
fluent,parcprinter,p15.pddl,bddminisat,3465,556,0.373198032379,memout,memout,45.6999999993
fluent,parcprinter,p15.pddl,mc2d-dt0,3465,556,0.373198032379,memout,memout,257.870000001
fluent,parcprinter,p15.pddl,dsharp,3465,556,0.373198032379,memout,memout,33.8099999987
fluent,parcprinter,p16.pddl,sharpSAT,4731,712,0.471116065979,memout,memout,306.450000003
fluent,parcprinter,p16.pddl,c2d-dt0,4731,712,0.471116065979,timeout,timeout,1803.4
fluent,parcprinter,p16.pddl,cnf2bdd,4731,712,0.471116065979,timeout,timeout,1807.26
fluent,parcprinter,p16.pddl,c2d-dt4,4731,712,0.471116065979,memout,memout,802.579999998
fluent,parcprinter,p16.pddl,mc2d-dt4,4731,712,0.471116065979,segfault,segfault,181.700000003
fluent,parcprinter,p16.pddl,bddminisat,4731,712,0.471116065979,memout,memout,38.0599999987
fluent,parcprinter,p16.pddl,mc2d-dt0,4731,712,0.471116065979,memout,memout,684.550000001
fluent,parcprinter,p16.pddl,dsharp,4731,712,0.471116065979,memout,memout,34.8399999999
fluent,parcprinter,p17.pddl,sharpSAT,1037,268,0.144263982773,memout,memout,193.07
fluent,parcprinter,p17.pddl,c2d-dt0,1037,268,0.144263982773,287756,2997923456475066193810547315647927109982819327723011664086577970844627296695064,3.08999999985
fluent,parcprinter,p17.pddl,cnf2bdd,1037,268,0.144263982773,timeout,timeout,1819.27
fluent,parcprinter,p17.pddl,c2d-dt4,1037,268,0.144263982773,142685,2997923456475066193810547315647927109982819327723011664086577970844627296695064,1.1799999997
fluent,parcprinter,p17.pddl,mc2d-dt4,1037,268,0.144263982773,segfault,segfault,197.039999999
fluent,parcprinter,p17.pddl,bddminisat,1037,268,0.144263982773,memout,memout,29.6600000001
fluent,parcprinter,p17.pddl,mc2d-dt0,1037,268,0.144263982773,2086954,2997923456475066193810547315647927109982819327723011664086577970844627296695064,13.3399999999
fluent,parcprinter,p17.pddl,dsharp,1037,268,0.144263982773,memout,memout,22.5099999979
fluent,parcprinter,p18.pddl,sharpSAT,1088,337,0.170085191727,memout,memout,190.990000002
fluent,parcprinter,p18.pddl,c2d-dt0,1088,337,0.170085191727,648487,1640628179831033046722326163490350082739729186800823552193000489773554870204075304445309773144091633,5.1400000006
fluent,parcprinter,p18.pddl,cnf2bdd,1088,337,0.170085191727,timeout,timeout,1817.7
fluent,parcprinter,p18.pddl,c2d-dt4,1088,337,0.170085191727,161428,1640628179831033046722326163490350082739729186800823552193000489773554870204075304445309773144091633,1.41000000015
fluent,parcprinter,p18.pddl,mc2d-dt4,1088,337,0.170085191727,segfault,segfault,156.140000001
fluent,parcprinter,p18.pddl,bddminisat,1088,337,0.170085191727,memout,memout,30.620000001
fluent,parcprinter,p18.pddl,mc2d-dt0,1088,337,0.170085191727,4382444,1640628179831033046722326163490350082739729186800823552193000489773554870204075304445309773144091633,23.3699999973
fluent,parcprinter,p18.pddl,dsharp,1088,337,0.170085191727,memout,memout,19.2300000004
fluent,parcprinter,p19.pddl,sharpSAT,1385,432,0.16990685463,memout,memout,208.16
fluent,parcprinter,p19.pddl,c2d-dt0,1385,432,0.16990685463,1053942,59570346944034756287806461335364194028857576748936581976144714298648964743643788654645521741164822874323684769805381169158792748,7.60000000149
fluent,parcprinter,p19.pddl,cnf2bdd,1385,432,0.16990685463,timeout,timeout,1815.76
fluent,parcprinter,p19.pddl,c2d-dt4,1385,432,0.16990685463,211092,59570346944034756287806461335364194028857576748936581976144714298648964743643788654645521741164822874323684769805381169158792748,1.81999999657
fluent,parcprinter,p19.pddl,mc2d-dt4,1385,432,0.16990685463,segfault,segfault,208.899999999
fluent,parcprinter,p19.pddl,bddminisat,1385,432,0.16990685463,memout,memout,12.620000001
fluent,parcprinter,p19.pddl,mc2d-dt0,1385,432,0.16990685463,29760615,59570346944034756287806461335364194028857576748936581976144714298648964743643788654645521741164822874323684769805381169158792748,308.120000001
fluent,parcprinter,p19.pddl,dsharp,1385,432,0.16990685463,memout,memout,20.1000000015
fluent,parcprinter,p20.pddl,sharpSAT,2204,549,0.240429162979,memout,memout,240.770000003
fluent,parcprinter,p20.pddl,c2d-dt0,2204,549,0.240429162979,11133505,8219767651992882470433695308050076239266658637255965085185149491653006148751027887443070596122863857299532706739973357686074924942021890459394791123836828887028669,80.2099999972
fluent,parcprinter,p20.pddl,cnf2bdd,2204,549,0.240429162979,timeout,timeout,1816.66
fluent,parcprinter,p20.pddl,c2d-dt4,2204,549,0.240429162979,451459,8219767651992882470433695308050076239266658637255965085185149491653006148751027887443070596122863857299532706739973357686074924942021890459394791123836828887028669,4.03000000119
fluent,parcprinter,p20.pddl,mc2d-dt4,2204,549,0.240429162979,segfault,segfault,143.5
fluent,parcprinter,p20.pddl,bddminisat,2204,549,0.240429162979,memout,memout,15.7600000016
fluent,parcprinter,p20.pddl,mc2d-dt0,2204,549,0.240429162979,memout,memout,199.32
fluent,parcprinter,p20.pddl,dsharp,2204,549,0.240429162979,memout,memout,28.450000003
fluent,pegsol,p01.pddl,sharpSAT,642,100,0.101089954376,-,2140609030896101321814042512,8.82999999821
fluent,pegsol,p01.pddl,c2d-dt0,642,100,0.101089954376,213693,2140609030896101321814042512,2.20000000298
fluent,pegsol,p01.pddl,cnf2bdd,642,100,0.101089954376,476156,-,191.310000002
fluent,pegsol,p01.pddl,c2d-dt4,642,100,0.101089954376,169649,2140609030896101321814042512,1.37999999896
fluent,pegsol,p01.pddl,mc2d-dt4,642,100,0.101089954376,segfault,segfault,112.010000002
fluent,pegsol,p01.pddl,bddminisat,642,100,0.101089954376,memout,memout,37.0300000012
fluent,pegsol,p01.pddl,mc2d-dt0,642,100,0.101089954376,segfault,segfault,236.039999999
fluent,pegsol,p01.pddl,dsharp,642,100,0.101089954376,1483714,2140610000000000093059022848,34.6400000006
fluent,pegsol,p02.pddl,sharpSAT,642,100,0.082181930542,-,2140609030896101321814042512,8.80000000075
fluent,pegsol,p02.pddl,c2d-dt0,642,100,0.082181930542,162986,2140609030896101321814042512,1.87000000104
fluent,pegsol,p02.pddl,cnf2bdd,642,100,0.082181930542,371426,-,310.659999996
fluent,pegsol,p02.pddl,c2d-dt4,642,100,0.082181930542,169423,2140609030896101321814042512,1.37000000104
fluent,pegsol,p02.pddl,mc2d-dt4,642,100,0.082181930542,segfault,segfault,113.350000001
fluent,pegsol,p02.pddl,bddminisat,642,100,0.082181930542,memout,memout,43.8099999987
fluent,pegsol,p02.pddl,mc2d-dt0,642,100,0.082181930542,4018032,2140609030896101321814042512,97.7800000012
fluent,pegsol,p02.pddl,dsharp,642,100,0.082181930542,1456819,2140610000000000093059022848,33.870000001
fluent,pegsol,p03.pddl,sharpSAT,642,100,0.0818290710449,-,2140609030896101321814042512,8.99000000209
fluent,pegsol,p03.pddl,c2d-dt0,642,100,0.0818290710449,337007,2140609030896101321814042512,2.88999999687
fluent,pegsol,p03.pddl,cnf2bdd,642,100,0.0818290710449,timeout,timeout,1800.39
fluent,pegsol,p03.pddl,c2d-dt4,642,100,0.0818290710449,170005,2140609030896101321814042512,1.41000000015
fluent,pegsol,p03.pddl,mc2d-dt4,642,100,0.0818290710449,segfault,segfault,114.530000001
fluent,pegsol,p03.pddl,bddminisat,642,100,0.0818290710449,memout,memout,39.8900000006
fluent,pegsol,p03.pddl,mc2d-dt0,642,100,0.0818290710449,3990875,2140609030896101321814042512,83.0399999991
fluent,pegsol,p03.pddl,dsharp,642,100,0.0818290710449,1456303,2140610000000000093059022848,35.1400000006
fluent,pegsol,p04.pddl,sharpSAT,642,100,0.0854449272156,-,2140609030896101321814042512,8.64999999851
fluent,pegsol,p04.pddl,c2d-dt0,642,100,0.0854449272156,202516,2140609030896101321814042512,2.16000000015
fluent,pegsol,p04.pddl,cnf2bdd,642,100,0.0854449272156,453795,-,279.199999999
fluent,pegsol,p04.pddl,c2d-dt4,642,100,0.0854449272156,170225,2140609030896101321814042512,1.3900000006
fluent,pegsol,p04.pddl,mc2d-dt4,642,100,0.0854449272156,segfault,segfault,111.09
fluent,pegsol,p04.pddl,bddminisat,642,100,0.0854449272156,memout,memout,37.1400000006
fluent,pegsol,p04.pddl,mc2d-dt0,642,100,0.0854449272156,4484167,2140609030896101321814042512,135.940000001
fluent,pegsol,p04.pddl,dsharp,642,100,0.0854449272156,1457853,2140610000000000093059022848,33.3399999999
fluent,pegsol,p05.pddl,sharpSAT,642,100,0.0827879905701,-,2140609030896101321814042512,8.73000000045
fluent,pegsol,p05.pddl,c2d-dt0,642,100,0.0827879905701,158429,2140609030896101321814042512,1.91999999806
fluent,pegsol,p05.pddl,cnf2bdd,642,100,0.0827879905701,507005,-,580.150000002
fluent,pegsol,p05.pddl,c2d-dt4,642,100,0.0827879905701,150666,2140609030896101321814042512,1.26999999955
fluent,pegsol,p05.pddl,mc2d-dt4,642,100,0.0827879905701,segfault,segfault,112.02
fluent,pegsol,p05.pddl,bddminisat,642,100,0.0827879905701,memout,memout,41.6900000013
fluent,pegsol,p05.pddl,mc2d-dt0,642,100,0.0827879905701,8778276,2140609030896101321814042512,159.210000001
fluent,pegsol,p05.pddl,dsharp,642,100,0.0827879905701,1467641,2140610000000000093059022848,35.1799999997
fluent,pegsol,p06.pddl,sharpSAT,642,100,0.0797929763794,-,2140609030896101321814042512,8.67000000179
fluent,pegsol,p06.pddl,c2d-dt0,642,100,0.0797929763794,158318,2140609030896101321814042512,2.05000000075
fluent,pegsol,p06.pddl,cnf2bdd,642,100,0.0797929763794,462378,-,204.91
fluent,pegsol,p06.pddl,c2d-dt4,642,100,0.0797929763794,151073,2140609030896101321814042512,1.23999999836
fluent,pegsol,p06.pddl,mc2d-dt4,642,100,0.0797929763794,segfault,segfault,114.889999997
fluent,pegsol,p06.pddl,bddminisat,642,100,0.0797929763794,memout,memout,41.9600000009
fluent,pegsol,p06.pddl,mc2d-dt0,642,100,0.0797929763794,segfault,segfault,128.670000002
fluent,pegsol,p06.pddl,dsharp,642,100,0.0797929763794,1464529,2140610000000000093059022848,33.3100000024
fluent,pegsol,p07.pddl,sharpSAT,642,100,0.0805530548096,-,2140609030896101321814042512,8.73000000045
fluent,pegsol,p07.pddl,c2d-dt0,642,100,0.0805530548096,395042,2140609030896101321814042512,3.12999999896
fluent,pegsol,p07.pddl,cnf2bdd,642,100,0.0805530548096,505750,-,438.200000003
fluent,pegsol,p07.pddl,c2d-dt4,642,100,0.0805530548096,164230,2140609030896101321814042512,1.41000000015
fluent,pegsol,p07.pddl,mc2d-dt4,642,100,0.0805530548096,segfault,segfault,111.5
fluent,pegsol,p07.pddl,bddminisat,642,100,0.0805530548096,memout,memout,37.0399999991
fluent,pegsol,p07.pddl,mc2d-dt0,642,100,0.0805530548096,3420039,2140609030896101321814042512,90.4600000009
fluent,pegsol,p07.pddl,dsharp,642,100,0.0805530548096,1483445,2140610000000000093059022848,35.4199999981
fluent,pegsol,p08.pddl,sharpSAT,642,100,0.0796279907227,-,2140609030896101321814042512,8.49000000209
fluent,pegsol,p08.pddl,c2d-dt0,642,100,0.0796279907227,195997,2140609030896101321814042512,1.95999999717
fluent,pegsol,p08.pddl,cnf2bdd,642,100,0.0796279907227,294422,-,251.369999997
fluent,pegsol,p08.pddl,c2d-dt4,642,100,0.0796279907227,150411,2140609030896101321814042512,1.29000000283
fluent,pegsol,p08.pddl,mc2d-dt4,642,100,0.0796279907227,segfault,segfault,111.84
fluent,pegsol,p08.pddl,bddminisat,642,100,0.0796279907227,memout,memout,27.9799999967
fluent,pegsol,p08.pddl,mc2d-dt0,642,100,0.0796279907227,segfault,segfault,155.890000001
fluent,pegsol,p08.pddl,dsharp,642,100,0.0796279907227,1473658,2140610000000000093059022848,33.4100000001
fluent,pegsol,p09.pddl,sharpSAT,642,100,0.0809710025787,-,2140609030896101321814042512,8.74000000209
fluent,pegsol,p09.pddl,c2d-dt0,642,100,0.0809710025787,214627,2140609030896101321814042512,2.45999999717
fluent,pegsol,p09.pddl,cnf2bdd,642,100,0.0809710025787,timeout,timeout,1800.44
fluent,pegsol,p09.pddl,c2d-dt4,642,100,0.0809710025787,151716,2140609030896101321814042512,1.31000000238
fluent,pegsol,p09.pddl,mc2d-dt4,642,100,0.0809710025787,segfault,segfault,110.080000002
fluent,pegsol,p09.pddl,bddminisat,642,100,0.0809710025787,memout,memout,25.9499999993
fluent,pegsol,p09.pddl,mc2d-dt0,642,100,0.0809710025787,3260630,2140609030896101321814042512,74.4800000004
fluent,pegsol,p09.pddl,dsharp,642,100,0.0809710025787,1492800,2140610000000000093059022848,34.3599999994
fluent,pegsol,p10.pddl,sharpSAT,642,100,0.07950091362,-,2140609030896101321814042512,8.60000000149
fluent,pegsol,p10.pddl,c2d-dt0,642,100,0.07950091362,239637,2140609030896101321814042512,2.59999999776
fluent,pegsol,p10.pddl,cnf2bdd,642,100,0.07950091362,484295,-,496.960000001
fluent,pegsol,p10.pddl,c2d-dt4,642,100,0.07950091362,150714,2140609030896101321814042512,1.39999999851
fluent,pegsol,p10.pddl,mc2d-dt4,642,100,0.07950091362,segfault,segfault,111.760000002
fluent,pegsol,p10.pddl,bddminisat,642,100,0.07950091362,memout,memout,38.5399999991
fluent,pegsol,p10.pddl,mc2d-dt0,642,100,0.07950091362,4745354,2140609030896101321814042512,196.050000001
fluent,pegsol,p10.pddl,dsharp,642,100,0.07950091362,1467576,2140610000000000093059022848,34.2899999991
fluent,pegsol,p11.pddl,sharpSAT,642,100,0.0818529129028,-,2140609030896101321814042512,8.76000000164
fluent,pegsol,p11.pddl,c2d-dt0,642,100,0.0818529129028,213112,2140609030896101321814042512,2.09999999776
fluent,pegsol,p11.pddl,cnf2bdd,642,100,0.0818529129028,449258,-,234.989999998
fluent,pegsol,p11.pddl,c2d-dt4,642,100,0.0818529129028,150051,2140609030896101321814042512,1.3200000003
fluent,pegsol,p11.pddl,mc2d-dt4,642,100,0.0818529129028,segfault,segfault,112.460000001
fluent,pegsol,p11.pddl,bddminisat,642,100,0.0818529129028,memout,memout,28.8300000019
fluent,pegsol,p11.pddl,mc2d-dt0,642,100,0.0818529129028,3365680,2140609030896101321814042512,88.4100000001
fluent,pegsol,p11.pddl,dsharp,642,100,0.0818529129028,1473687,2140610000000000093059022848,34.0599999987
fluent,pegsol,p12.pddl,sharpSAT,642,100,0.0819840431213,-,2140609030896101321814042512,8.88999999687
fluent,pegsol,p12.pddl,c2d-dt0,642,100,0.0819840431213,320407,2140609030896101321814042512,3.16000000015
fluent,pegsol,p12.pddl,cnf2bdd,642,100,0.0819840431213,320830,-,296.649999999
fluent,pegsol,p12.pddl,c2d-dt4,642,100,0.0819840431213,164846,2140609030896101321814042512,1.42000000179
fluent,pegsol,p12.pddl,mc2d-dt4,642,100,0.0819840431213,segfault,segfault,111.580000002
fluent,pegsol,p12.pddl,bddminisat,642,100,0.0819840431213,memout,memout,37.6499999985
fluent,pegsol,p12.pddl,mc2d-dt0,642,100,0.0819840431213,4962333,2140609030896101321814042512,138.91
fluent,pegsol,p12.pddl,dsharp,642,100,0.0819840431213,1459941,2140610000000000093059022848,34.7199999988
fluent,pegsol,p13.pddl,sharpSAT,642,100,0.0804481506348,-,2140609030896101321814042512,8.51000000164
fluent,pegsol,p13.pddl,c2d-dt0,642,100,0.0804481506348,180945,2140609030896101321814042512,1.98999999836
fluent,pegsol,p13.pddl,cnf2bdd,642,100,0.0804481506348,453189,-,212.109999999
fluent,pegsol,p13.pddl,c2d-dt4,642,100,0.0804481506348,151599,2140609030896101321814042512,1.35000000149
fluent,pegsol,p13.pddl,mc2d-dt4,642,100,0.0804481506348,segfault,segfault,114.059999999
fluent,pegsol,p13.pddl,bddminisat,642,100,0.0804481506348,memout,memout,24.7899999991
fluent,pegsol,p13.pddl,mc2d-dt0,642,100,0.0804481506348,4323721,2140609030896101321814042512,158.540000003
fluent,pegsol,p13.pddl,dsharp,642,100,0.0804481506348,1473237,2140610000000000093059022848,34.2100000009
fluent,pegsol,p14.pddl,sharpSAT,642,100,0.0798628330231,-,2140609030896101321814042512,9.1799999997
fluent,pegsol,p14.pddl,c2d-dt0,642,100,0.0798628330231,233908,2140609030896101321814042512,2.24000000209
fluent,pegsol,p14.pddl,cnf2bdd,642,100,0.0798628330231,419923,-,922.109999999
fluent,pegsol,p14.pddl,c2d-dt4,642,100,0.0798628330231,169757,2140609030896101321814042512,1.51000000164
fluent,pegsol,p14.pddl,mc2d-dt4,642,100,0.0798628330231,segfault,segfault,110.879999999
fluent,pegsol,p14.pddl,bddminisat,642,100,0.0798628330231,memout,memout,42.9899999984
fluent,pegsol,p14.pddl,mc2d-dt0,642,100,0.0798628330231,3998011,2140609030896101321814042512,106.699999999
fluent,pegsol,p14.pddl,dsharp,642,100,0.0798628330231,1484160,2140610000000000093059022848,35.5
fluent,pegsol,p15.pddl,sharpSAT,642,100,0.0850179195404,-,2140609030896101321814042512,8.69000000134
fluent,pegsol,p15.pddl,c2d-dt0,642,100,0.0850179195404,193467,2140609030896101321814042512,2.08000000194
fluent,pegsol,p15.pddl,cnf2bdd,642,100,0.0850179195404,513173,-,360.959999997
fluent,pegsol,p15.pddl,c2d-dt4,642,100,0.0850179195404,149609,2140609030896101321814042512,1.36000000313
fluent,pegsol,p15.pddl,mc2d-dt4,642,100,0.0850179195404,segfault,segfault,111.84
fluent,pegsol,p15.pddl,bddminisat,642,100,0.0850179195404,memout,memout,25.3299999982
