Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
action,pegsol,p13.pddl,c2d-dt4,827,285,0.129505157471,2097930,9722107637548545204405861933470564405,18.4100000001
action,pegsol,p13.pddl,mc2d-dt4,827,285,0.129505157471,segfault,segfault,132.640000001
action,pegsol,p13.pddl,bddminisat,827,285,0.129505157471,memout,memout,11.2899999991
action,pegsol,p13.pddl,mc2d-dt0,827,285,0.129505157471,memout,memout,1736.74
action,pegsol,p13.pddl,dsharp,827,285,0.129505157471,memout,memout,35.1600000001
action,pegsol,p14.pddl,sharpSAT,827,285,0.131556987762,-,9722107637548545204405861933470564405,83.5399999991
action,pegsol,p14.pddl,c2d-dt0,827,285,0.131556987762,1551776,9722107637548545204405861933470564405,12.6400000006
action,pegsol,p14.pddl,cnf2bdd,827,285,0.131556987762,timeout,timeout,1800.1
action,pegsol,p14.pddl,c2d-dt4,827,285,0.131556987762,2093068,9722107637548545204405861933470564405,18.75
action,pegsol,p14.pddl,mc2d-dt4,827,285,0.131556987762,segfault,segfault,134.240000002
action,pegsol,p14.pddl,bddminisat,827,285,0.131556987762,memout,memout,12.0600000024
action,pegsol,p14.pddl,mc2d-dt0,827,285,0.131556987762,timeout,timeout,1801.73
action,pegsol,p14.pddl,dsharp,827,285,0.131556987762,memout,memout,35.7800000012
action,pegsol,p15.pddl,sharpSAT,827,285,0.0979599952698,-,9722107637548545204405861933470564405,89.1999999993
action,pegsol,p15.pddl,c2d-dt0,827,285,0.0979599952698,1220593,9722107637548545204405861933470564405,9.5700000003
action,pegsol,p15.pddl,cnf2bdd,827,285,0.0979599952698,timeout,timeout,1800.06
action,pegsol,p15.pddl,c2d-dt4,827,285,0.0979599952698,1993962,9722107637548545204405861933470564405,17.9200000018
action,pegsol,p15.pddl,mc2d-dt4,827,285,0.0979599952698,segfault,segfault,134.449999999
action,pegsol,p15.pddl,bddminisat,827,285,0.0979599952698,memout,memout,15.0300000012
action,pegsol,p15.pddl,mc2d-dt0,827,285,0.0979599952698,memout,memout,418.809999999
action,pegsol,p15.pddl,dsharp,827,285,0.0979599952698,memout,memout,34.4499999993
action,pegsol,p16.pddl,sharpSAT,827,285,0.124439001083,-,9722107637548545204405861933470564405,92.1700000018
action,pegsol,p16.pddl,c2d-dt0,827,285,0.124439001083,3784296,9722107637548545204405861933470564405,41.7699999996
action,pegsol,p16.pddl,cnf2bdd,827,285,0.124439001083,timeout,timeout,1800.08
action,pegsol,p16.pddl,c2d-dt4,827,285,0.124439001083,2171160,9722107637548545204405861933470564405,19.4299999997
action,pegsol,p16.pddl,mc2d-dt4,827,285,0.124439001083,segfault,segfault,134.02
action,pegsol,p16.pddl,bddminisat,827,285,0.124439001083,memout,memout,12.1600000001
action,pegsol,p16.pddl,mc2d-dt0,827,285,0.124439001083,timeout,timeout,1801.63
action,pegsol,p16.pddl,dsharp,827,285,0.124439001083,memout,memout,34.1900000013
action,pegsol,p17.pddl,sharpSAT,827,285,0.127519130707,-,9722107637548545204405861933470564405,87.75
action,pegsol,p17.pddl,c2d-dt0,827,285,0.127519130707,1606268,9722107637548545204405861933470564405,12.3200000003
action,pegsol,p17.pddl,cnf2bdd,827,285,0.127519130707,timeout,timeout,1800.15
action,pegsol,p17.pddl,c2d-dt4,827,285,0.127519130707,1993962,9722107637548545204405861933470564405,17.9800000004
action,pegsol,p17.pddl,mc2d-dt4,827,285,0.127519130707,segfault,segfault,134.890000001
action,pegsol,p17.pddl,bddminisat,827,285,0.127519130707,memout,memout,15.5
action,pegsol,p17.pddl,mc2d-dt0,827,285,0.127519130707,segfault,segfault,1569.59
action,pegsol,p17.pddl,dsharp,827,285,0.127519130707,memout,memout,36.8599999994
action,pegsol,p18.pddl,sharpSAT,827,285,0.128932952881,-,9722107637548545204405861933470564405,83.9600000009
action,pegsol,p18.pddl,c2d-dt0,827,285,0.128932952881,7177657,9722107637548545204405861933470564405,69.7199999988
action,pegsol,p18.pddl,cnf2bdd,827,285,0.128932952881,timeout,timeout,1800.07
action,pegsol,p18.pddl,c2d-dt4,827,285,0.128932952881,1994846,9722107637548545204405861933470564405,17.9899999984
action,pegsol,p18.pddl,mc2d-dt4,827,285,0.128932952881,segfault,segfault,134.040000003
action,pegsol,p18.pddl,bddminisat,827,285,0.128932952881,memout,memout,11.6099999994
action,pegsol,p18.pddl,mc2d-dt0,827,285,0.128932952881,memout,memout,310.040000003
action,pegsol,p18.pddl,dsharp,827,285,0.128932952881,memout,memout,35.5
action,pegsol,p19.pddl,sharpSAT,827,285,0.121272087097,-,9722107637548545204405861933470564405,90.3099999987
action,pegsol,p19.pddl,c2d-dt0,827,285,0.121272087097,3409105,9722107637548545204405861933470564405,40.4899999984
action,pegsol,p19.pddl,cnf2bdd,827,285,0.121272087097,timeout,timeout,1800.05
action,pegsol,p19.pddl,c2d-dt4,827,285,0.121272087097,1982776,9722107637548545204405861933470564405,17.2800000012
action,pegsol,p19.pddl,mc2d-dt4,827,285,0.121272087097,segfault,segfault,135.150000002
action,pegsol,p19.pddl,bddminisat,827,285,0.121272087097,memout,memout,14.2299999967
action,pegsol,p19.pddl,mc2d-dt0,827,285,0.121272087097,segfault,segfault,179.629999999
action,pegsol,p19.pddl,dsharp,827,285,0.121272087097,memout,memout,32.3100000024
action,pegsol,p20.pddl,sharpSAT,827,285,0.13004899025,-,9722107637548545204405861933470564405,94.3299999982
action,pegsol,p20.pddl,c2d-dt0,827,285,0.13004899025,1217296,9722107637548545204405861933470564405,9.83000000194
action,pegsol,p20.pddl,cnf2bdd,827,285,0.13004899025,timeout,timeout,1800.06
action,pegsol,p20.pddl,c2d-dt4,827,285,0.13004899025,2171944,9722107637548545204405861933470564405,19.1900000013
action,pegsol,p20.pddl,mc2d-dt4,827,285,0.13004899025,segfault,segfault,133.789999999
action,pegsol,p20.pddl,bddminisat,827,285,0.13004899025,memout,memout,10.0899999999
action,pegsol,p20.pddl,mc2d-dt0,827,285,0.13004899025,memout,memout,269.41
action,pegsol,p20.pddl,dsharp,827,285,0.13004899025,memout,memout,31.9299999997
action,airport,p01-airport1-p1.pddl,sharpSAT,116,93,0.069787979126,-,10381681371627693848504,0.0600000023842
action,airport,p01-airport1-p1.pddl,c2d-dt0,116,93,0.069787979126,3716,10381681371627693848504,0.349999997765
action,airport,p01-airport1-p1.pddl,cnf2bdd,116,93,0.069787979126,11372,-,0.810000002384
action,airport,p01-airport1-p1.pddl,c2d-dt4,116,93,0.069787979126,5675,10381681371627693848504,0.0499999970198
action,airport,p01-airport1-p1.pddl,mc2d-dt4,116,93,0.069787979126,16656,10381681371627693848504,0.10000000149
action,airport,p01-airport1-p1.pddl,bddminisat,116,93,0.069787979126,memout,memout,30.2300000004
action,airport,p01-airport1-p1.pddl,mc2d-dt0,116,93,0.069787979126,16774,10381681371627693848504,0.390000000596
action,airport,p01-airport1-p1.pddl,dsharp,116,93,0.069787979126,4315,10381700000000000393216,0.0599999986589
action,airport,p02-airport1-p1.pddl,sharpSAT,193,118,0.0800249576569,-,129946977815040811659696896,0.269999999553
action,airport,p02-airport1-p1.pddl,c2d-dt0,193,118,0.0800249576569,32344,129946977815040811659696896,0.60000000149
action,airport,p02-airport1-p1.pddl,cnf2bdd,193,118,0.0800249576569,1354675,-,369.780000001
action,airport,p02-airport1-p1.pddl,c2d-dt4,193,118,0.0800249576569,34569,129946977815040811659696896,0.160000000149
action,airport,p02-airport1-p1.pddl,mc2d-dt4,193,118,0.0800249576569,81706,129946977815040811659696896,0.199999999255
action,airport,p02-airport1-p1.pddl,bddminisat,193,118,0.0800249576569,memout,memout,22.1199999973
action,airport,p02-airport1-p1.pddl,mc2d-dt0,193,118,0.0800249576569,79748,129946977815040811659696896,0.670000001788
action,airport,p02-airport1-p1.pddl,dsharp,193,118,0.0800249576569,192749,129946999999999997133193216,1.66999999806
action,airport,p03-airport1-p2.pddl,sharpSAT,308,184,0.0831310749054,memout,memout,193.920000002
action,airport,p03-airport1-p2.pddl,c2d-dt0,308,184,0.0831310749054,9416255,66103072598072322803167586537337706553596,39.6600000001
action,airport,p03-airport1-p2.pddl,cnf2bdd,308,184,0.0831310749054,timeout,timeout,1800.05
action,airport,p03-airport1-p2.pddl,c2d-dt4,308,184,0.0831310749054,8274681,66103072598072322803167586537337706553596,38.3399999999
action,airport,p03-airport1-p2.pddl,mc2d-dt4,308,184,0.0831310749054,23685639,66103072598072322803167586537337706553596,51.2699999996
action,airport,p03-airport1-p2.pddl,bddminisat,308,184,0.0831310749054,memout,memout,19.0800000019
action,airport,p03-airport1-p2.pddl,mc2d-dt0,308,184,0.0831310749054,24444267,66103072598072322803167586537337706553596,55.1000000015
action,airport,p03-airport1-p2.pddl,dsharp,308,184,0.0831310749054,memout,memout,30.0899999999
action,airport,p04-airport2-p1.pddl,sharpSAT,317,241,0.229005813599,-,3766690958797385974462434533638498136804956120199140334608,2.41000000015
action,airport,p04-airport2-p1.pddl,c2d-dt0,317,241,0.229005813599,64384,3766690958797385974462434533638498136804956120199140334608,0.910000000149
action,airport,p04-airport2-p1.pddl,cnf2bdd,317,241,0.229005813599,timeout,timeout,1800.08
action,airport,p04-airport2-p1.pddl,c2d-dt4,317,241,0.229005813599,21870,3766690958797385974462434533638498136804956120199140334608,0.120000001043
action,airport,p04-airport2-p1.pddl,mc2d-dt4,317,241,0.229005813599,61838,3766690958797385974462434533638498136804956120199140334608,0.189999997616
action,airport,p04-airport2-p1.pddl,bddminisat,317,241,0.229005813599,memout,memout,24.7699999996
action,airport,p04-airport2-p1.pddl,mc2d-dt0,317,241,0.229005813599,209391,3766690958797385974462434533638498136804956120199140334608,1.24000000209
action,airport,p04-airport2-p1.pddl,dsharp,317,241,0.229005813599,1444340,3766690000000000210472504269834583548475303738082026586112,23.6799999997
action,airport,p05-airport2-p1.pddl,sharpSAT,544,313,0.261835813522,memout,memout,190.43
action,airport,p05-airport2-p1.pddl,c2d-dt0,544,313,0.261835813522,412832,88627691603635522781456102840801985273625847095359227433516861900643744,2.83000000194
action,airport,p05-airport2-p1.pddl,cnf2bdd,544,313,0.261835813522,timeout,timeout,1800.12
action,airport,p05-airport2-p1.pddl,c2d-dt4,544,313,0.261835813522,214340,88627691603635522781456102840801985273625847095359227433516861900643744,1.26999999955
action,airport,p05-airport2-p1.pddl,mc2d-dt4,544,313,0.261835813522,254117,88627691603635522781456102840801985273625847095359227433516861900643744,0.589999999851
action,airport,p05-airport2-p1.pddl,bddminisat,544,313,0.261835813522,memout,memout,7.48000000045
action,airport,p05-airport2-p1.pddl,mc2d-dt0,544,313,0.261835813522,713944,88627691603635522781456102840801985273625847095359227433516861900643744,3.1400000006
action,airport,p05-airport2-p1.pddl,dsharp,544,313,0.261835813522,memout,memout,32.5300000012
action,airport,p06-airport2-p2.pddl,sharpSAT,860,481,0.203286170959,memout,memout,160.5
action,airport,p06-airport2-p2.pddl,c2d-dt0,860,481,0.203286170959,segfault,segfault,1376.8
action,airport,p06-airport2-p2.pddl,cnf2bdd,860,481,0.203286170959,timeout,timeout,1800.09
action,airport,p06-airport2-p2.pddl,c2d-dt4,860,481,0.203286170959,timeout,timeout,1800.13
action,airport,p06-airport2-p2.pddl,mc2d-dt4,860,481,0.203286170959,memout,memout,68.3499999978
action,airport,p06-airport2-p2.pddl,bddminisat,860,481,0.203286170959,memout,memout,16.5400000028
action,airport,p06-airport2-p2.pddl,mc2d-dt0,860,481,0.203286170959,memout,memout,70.049999997
action,airport,p06-airport2-p2.pddl,dsharp,860,481,0.203286170959,memout,memout,19.8300000019
action,airport,p07-airport2-p2.pddl,sharpSAT,860,481,0.214817047119,memout,memout,158.300000001
action,airport,p07-airport2-p2.pddl,c2d-dt0,860,481,0.214817047119,memout,memout,1451.81
action,airport,p07-airport2-p2.pddl,cnf2bdd,860,481,0.214817047119,timeout,timeout,1800.05
action,airport,p07-airport2-p2.pddl,c2d-dt4,860,481,0.214817047119,memout,memout,1511.53
action,airport,p07-airport2-p2.pddl,mc2d-dt4,860,481,0.214817047119,memout,memout,70.0700000003
action,airport,p07-airport2-p2.pddl,bddminisat,860,481,0.214817047119,memout,memout,11.2900000028
action,airport,p07-airport2-p2.pddl,mc2d-dt0,860,481,0.214817047119,segfault,segfault,73.799999997
action,airport,p07-airport2-p2.pddl,dsharp,860,481,0.214817047119,memout,memout,20.4299999997
action,airport,p08-airport2-p3.pddl,sharpSAT,1429,724,0.298365116119,memout,memout,141.130000003
action,airport,p08-airport2-p3.pddl,c2d-dt0,1429,724,0.298365116119,timeout,timeout,1800.1
action,airport,p08-airport2-p3.pddl,cnf2bdd,1429,724,0.298365116119,timeout,timeout,1800.05
action,airport,p08-airport2-p3.pddl,c2d-dt4,1429,724,0.298365116119,timeout,timeout,1800.12
action,airport,p08-airport2-p3.pddl,mc2d-dt4,1429,724,0.298365116119,segfault,segfault,55.6900000013
action,airport,p08-airport2-p3.pddl,bddminisat,1429,724,0.298365116119,memout,memout,17.5599999987
action,airport,p08-airport2-p3.pddl,mc2d-dt0,1429,724,0.298365116119,segfault,segfault,83.8900000006
action,airport,p08-airport2-p3.pddl,dsharp,1429,724,0.298365116119,memout,memout,26.9100000001
action,airport,p09-airport2-p4.pddl,sharpSAT,1745,892,0.340947151184,memout,memout,130.689999998
action,airport,p09-airport2-p4.pddl,c2d-dt0,1745,892,0.340947151184,timeout,timeout,1800.06
action,airport,p09-airport2-p4.pddl,cnf2bdd,1745,892,0.340947151184,timeout,timeout,1800.04
action,airport,p09-airport2-p4.pddl,c2d-dt4,1745,892,0.340947151184,segfault,segfault,1218.95
action,airport,p09-airport2-p4.pddl,mc2d-dt4,1745,892,0.340947151184,segfault,segfault,68.2299999967
action,airport,p09-airport2-p4.pddl,bddminisat,1745,892,0.340947151184,memout,memout,15.7600000016
action,airport,p09-airport2-p4.pddl,mc2d-dt0,1745,892,0.340947151184,segfault,segfault,63.7099999972
action,airport,p09-airport2-p4.pddl,dsharp,1745,892,0.340947151184,memout,memout,29.870000001
action,airport,p10-airport3-p1.pddl,sharpSAT,395,275,0.264378070831,-,69172520347229363870668135444319549708862190363871854938482864972,15.8099999987
action,airport,p10-airport3-p1.pddl,c2d-dt0,395,275,0.264378070831,105712,69172520347229363870668135444319549708862190363871854938482864972,1.24000000209
action,airport,p10-airport3-p1.pddl,cnf2bdd,395,275,0.264378070831,timeout,timeout,1800.07
action,airport,p10-airport3-p1.pddl,c2d-dt4,395,275,0.264378070831,40311,69172520347229363870668135444319549708862190363871854938482864972,0.199999999255
action,airport,p10-airport3-p1.pddl,mc2d-dt4,395,275,0.264378070831,89834,69172520347229363870668135444319549708862190363871854938482864972,0.269999999553
action,airport,p10-airport3-p1.pddl,bddminisat,395,275,0.264378070831,memout,memout,23.6999999993
action,airport,p10-airport3-p1.pddl,mc2d-dt0,395,275,0.264378070831,984808,69172520347229363870668135444319549708862190363871854938482864972,3.3599999994
action,airport,p10-airport3-p1.pddl,dsharp,395,275,0.264378070831,memout,memout,35.5700000003
action,airport,p11-airport3-p1.pddl,sharpSAT,652,355,0.228316068649,memout,memout,214.540000003
action,airport,p11-airport3-p1.pddl,c2d-dt0,652,355,0.228316068649,533463,66002366696781084677903440417489444213088791087349815060222456768026202741920448,4.25
action,airport,p11-airport3-p1.pddl,cnf2bdd,652,355,0.228316068649,timeout,timeout,1800.05
action,airport,p11-airport3-p1.pddl,c2d-dt4,652,355,0.228316068649,322519,66002366696781084677903440417489444213088791087349815060222456768026202741920448,1.58999999985
action,airport,p11-airport3-p1.pddl,mc2d-dt4,652,355,0.228316068649,416897,66002366696781084677903440417489444213088791087349815060222456768026202741920448,1.23999999836
action,airport,p11-airport3-p1.pddl,bddminisat,652,355,0.228316068649,memout,memout,14.5
action,airport,p11-airport3-p1.pddl,mc2d-dt0,652,355,0.228316068649,1876026,66002366696781084677903440417489444213088791087349815060222456768026202741920448,5.65000000224
action,airport,p11-airport3-p1.pddl,dsharp,652,355,0.228316068649,memout,memout,30.8299999982
action,airport,p12-airport3-p2.pddl,sharpSAT,1046,549,0.307343006134,memout,memout,153.780000001
action,airport,p12-airport3-p2.pddl,c2d-dt0,1046,549,0.307343006134,memout,memout,1164.32
action,airport,p12-airport3-p2.pddl,cnf2bdd,1046,549,0.307343006134,timeout,timeout,1800.11
action,airport,p12-airport3-p2.pddl,c2d-dt4,1046,549,0.307343006134,memout,memout,1487.3
action,airport,p12-airport3-p2.pddl,mc2d-dt4,1046,549,0.307343006134,memout,memout,70.7200000025
action,airport,p12-airport3-p2.pddl,bddminisat,1046,549,0.307343006134,memout,memout,12.379999999
action,airport,p12-airport3-p2.pddl,mc2d-dt0,1046,549,0.307343006134,segfault,segfault,86.8999999985
action,airport,p12-airport3-p2.pddl,dsharp,1046,549,0.307343006134,memout,memout,20.950000003
action,airport,p13-airport3-p2.pddl,sharpSAT,1046,549,0.286239147186,memout,memout,152.639999997
action,airport,p13-airport3-p2.pddl,c2d-dt0,1046,549,0.286239147186,segfault,segfault,1311.41
action,airport,p13-airport3-p2.pddl,cnf2bdd,1046,549,0.286239147186,timeout,timeout,1800.06
action,airport,p13-airport3-p2.pddl,c2d-dt4,1046,549,0.286239147186,memout,memout,1664.95
action,airport,p13-airport3-p2.pddl,mc2d-dt4,1046,549,0.286239147186,segfault,segfault,81.4800000004
action,airport,p13-airport3-p2.pddl,bddminisat,1046,549,0.286239147186,memout,memout,16.870000001
action,airport,p13-airport3-p2.pddl,mc2d-dt0,1046,549,0.286239147186,memout,memout,58.0799999982
action,airport,p13-airport3-p2.pddl,dsharp,1046,549,0.286239147186,memout,memout,21.129999999
action,airport,p14-airport3-p3.pddl,sharpSAT,1723,826,0.341064929962,memout,memout,191.290000003
action,airport,p14-airport3-p3.pddl,c2d-dt0,1723,826,0.341064929962,timeout,timeout,1800.05
action,airport,p14-airport3-p3.pddl,cnf2bdd,1723,826,0.341064929962,timeout,timeout,1800.06
action,airport,p14-airport3-p3.pddl,c2d-dt4,1723,826,0.341064929962,timeout,timeout,1800.05
action,airport,p14-airport3-p3.pddl,mc2d-dt4,1723,826,0.341064929962,segfault,segfault,50.5399999991
action,airport,p14-airport3-p3.pddl,bddminisat,1723,826,0.341064929962,memout,memout,18.2300000004
action,airport,p14-airport3-p3.pddl,mc2d-dt0,1723,826,0.341064929962,memout,memout,83.129999999
action,airport,p14-airport3-p3.pddl,dsharp,1723,826,0.341064929962,memout,memout,26.9600000009
action,airport,p15-airport3-p3.pddl,sharpSAT,1735,828,0.323716163635,memout,memout,185.289999999
action,airport,p15-airport3-p3.pddl,c2d-dt0,1735,828,0.323716163635,timeout,timeout,1800.13
action,airport,p15-airport3-p3.pddl,cnf2bdd,1735,828,0.323716163635,timeout,timeout,1800.08
action,airport,p15-airport3-p3.pddl,c2d-dt4,1735,828,0.323716163635,timeout,timeout,1800.08
action,airport,p15-airport3-p3.pddl,mc2d-dt4,1735,828,0.323716163635,memout,memout,69.0599999987
action,airport,p15-airport3-p3.pddl,bddminisat,1735,828,0.323716163635,memout,memout,16.5999999978
action,airport,p15-airport3-p3.pddl,mc2d-dt0,1735,828,0.323716163635,segfault,segfault,62.5300000012
action,airport,p15-airport3-p3.pddl,dsharp,1735,828,0.323716163635,memout,memout,26.1000000015
action,airport,p16-airport3-p4.pddl,sharpSAT,2444,1110,0.358118057251,memout,memout,239.379999999
action,airport,p16-airport3-p4.pddl,c2d-dt0,2444,1110,0.358118057251,timeout,timeout,1800.06
action,airport,p16-airport3-p4.pddl,cnf2bdd,2444,1110,0.358118057251,timeout,timeout,1800.04
action,airport,p16-airport3-p4.pddl,c2d-dt4,2444,1110,0.358118057251,timeout,timeout,1800.08
action,airport,p16-airport3-p4.pddl,mc2d-dt4,2444,1110,0.358118057251,segfault,segfault,312.66
action,airport,p16-airport3-p4.pddl,bddminisat,2444,1110,0.358118057251,memout,memout,19.8999999985
action,airport,p16-airport3-p4.pddl,mc2d-dt0,2444,1110,0.358118057251,segfault,segfault,73.4400000013
action,airport,p16-airport3-p4.pddl,dsharp,2444,1110,0.358118057251,memout,memout,35.4699999988
action,airport,p17-airport3-p5.pddl,sharpSAT,2873,1322,0.392446041107,memout,memout,146.879999999
action,airport,p17-airport3-p5.pddl,c2d-dt0,2873,1322,0.392446041107,memout,memout,1627.89
action,airport,p17-airport3-p5.pddl,cnf2bdd,2873,1322,0.392446041107,timeout,timeout,1800.1
action,airport,p17-airport3-p5.pddl,c2d-dt4,2873,1322,0.392446041107,memout,memout,1355.47
action,airport,p17-airport3-p5.pddl,mc2d-dt4,2873,1322,0.392446041107,segfault,segfault,48.1099999994
action,airport,p17-airport3-p5.pddl,bddminisat,2873,1322,0.392446041107,memout,memout,16.0
action,airport,p17-airport3-p5.pddl,mc2d-dt0,2873,1322,0.392446041107,segfault,segfault,81.9899999984
action,airport,p17-airport3-p5.pddl,dsharp,2873,1322,0.392446041107,memout,memout,57.0600000024
action,airport,p18-airport3-p6.pddl,sharpSAT,3573,1590,0.47386097908,memout,memout,145.43
action,airport,p18-airport3-p6.pddl,c2d-dt0,3573,1590,0.47386097908,timeout,timeout,1800.03
action,airport,p18-airport3-p6.pddl,cnf2bdd,3573,1590,0.47386097908,timeout,timeout,1800.06
action,airport,p18-airport3-p6.pddl,c2d-dt4,3573,1590,0.47386097908,timeout,timeout,1800.03
action,airport,p18-airport3-p6.pddl,mc2d-dt4,3573,1590,0.47386097908,segfault,segfault,109.189999998
action,airport,p18-airport3-p6.pddl,bddminisat,3573,1590,0.47386097908,memout,memout,19.2800000012
action,airport,p18-airport3-p6.pddl,mc2d-dt0,3573,1590,0.47386097908,segfault,segfault,150.41
action,airport,p18-airport3-p6.pddl,dsharp,3573,1590,0.47386097908,memout,memout,82.1699999981
action,airport,p19-airport3-p6.pddl,sharpSAT,2609,1299,0.392494916916,memout,memout,159.91
action,airport,p19-airport3-p6.pddl,c2d-dt0,2609,1299,0.392494916916,timeout,timeout,1800.13
action,airport,p19-airport3-p6.pddl,cnf2bdd,2609,1299,0.392494916916,timeout,timeout,1800.1
action,airport,p19-airport3-p6.pddl,c2d-dt4,2609,1299,0.392494916916,timeout,timeout,1800.07
action,airport,p19-airport3-p6.pddl,mc2d-dt4,2609,1299,0.392494916916,segfault,segfault,54.2300000004
action,airport,p19-airport3-p6.pddl,bddminisat,2609,1299,0.392494916916,memout,memout,17.7899999991
action,airport,p19-airport3-p6.pddl,mc2d-dt0,2609,1299,0.392494916916,segfault,segfault,62.6099999994
action,airport,p19-airport3-p6.pddl,dsharp,2609,1299,0.392494916916,memout,memout,43.1099999994
action,airport,p20-airport3-p7.pddl,sharpSAT,3967,1784,0.5111951828,memout,memout,131.580000002
action,airport,p20-airport3-p7.pddl,c2d-dt0,3967,1784,0.5111951828,memout,memout,1461.04
action,airport,p20-airport3-p7.pddl,cnf2bdd,3967,1784,0.5111951828,timeout,timeout,1800.09
action,airport,p20-airport3-p7.pddl,c2d-dt4,3967,1784,0.5111951828,timeout,timeout,1800.08
action,airport,p20-airport3-p7.pddl,mc2d-dt4,3967,1784,0.5111951828,memout,memout,294.84
action,airport,p20-airport3-p7.pddl,bddminisat,3967,1784,0.5111951828,memout,memout,21.5299999975
action,airport,p20-airport3-p7.pddl,mc2d-dt0,3967,1784,0.5111951828,memout,memout,77.7899999991
action,airport,p20-airport3-p7.pddl,dsharp,3967,1784,0.5111951828,memout,memout,62.2800000012
action,airport,p21-airport4halfMUC-p2.pddl,sharpSAT,6357,2836,1.74838900566,memout,memout,211.990000002
action,airport,p21-airport4halfMUC-p2.pddl,c2d-dt0,6357,2836,1.74838900566,timeout,timeout,1800.07
action,airport,p21-airport4halfMUC-p2.pddl,cnf2bdd,6357,2836,1.74838900566,timeout,timeout,1800.04
action,airport,p21-airport4halfMUC-p2.pddl,c2d-dt4,6357,2836,1.74838900566,timeout,timeout,1800.04
action,airport,p21-airport4halfMUC-p2.pddl,mc2d-dt4,6357,2836,1.74838900566,segfault,segfault,105.849999998
action,airport,p21-airport4halfMUC-p2.pddl,bddminisat,6357,2836,1.74838900566,memout,memout,21.5100000016
action,airport,p21-airport4halfMUC-p2.pddl,mc2d-dt0,6357,2836,1.74838900566,segfault,segfault,83.700000003
action,airport,p21-airport4halfMUC-p2.pddl,dsharp,6357,2836,1.74838900566,memout,memout,26.9299999997
action,airport,p22-airport4halfMUC-p3.pddl,sharpSAT,8928,3865,1.97656798363,memout,memout,242.439999998
action,airport,p22-airport4halfMUC-p3.pddl,c2d-dt0,8928,3865,1.97656798363,timeout,timeout,1800.06
action,airport,p22-airport4halfMUC-p3.pddl,cnf2bdd,8928,3865,1.97656798363,timeout,timeout,1800.09
action,airport,p22-airport4halfMUC-p3.pddl,c2d-dt4,8928,3865,1.97656798363,timeout,timeout,1800.04
action,airport,p22-airport4halfMUC-p3.pddl,mc2d-dt4,8928,3865,1.97656798363,segfault,segfault,90.8900000006
action,airport,p22-airport4halfMUC-p3.pddl,bddminisat,8928,3865,1.97656798363,memout,memout,40.75
action,airport,p22-airport4halfMUC-p3.pddl,mc2d-dt0,8928,3865,1.97656798363,segfault,segfault,98.7699999996
action,airport,p22-airport4halfMUC-p3.pddl,dsharp,8928,3865,1.97656798363,memout,memout,24.6400000006
action,airport,p23-airport4halfMUC-p4.pddl,sharpSAT,11499,4894,2.19345617294,memout,memout,186.949999999
action,airport,p23-airport4halfMUC-p4.pddl,c2d-dt0,11499,4894,2.19345617294,timeout,timeout,1800.04
action,airport,p23-airport4halfMUC-p4.pddl,cnf2bdd,11499,4894,2.19345617294,timeout,timeout,1800.05
action,airport,p23-airport4halfMUC-p4.pddl,c2d-dt4,11499,4894,2.19345617294,timeout,timeout,1800.11
action,airport,p23-airport4halfMUC-p4.pddl,mc2d-dt4,11499,4894,2.19345617294,memout,memout,108.779999997
action,airport,p23-airport4halfMUC-p4.pddl,bddminisat,11499,4894,2.19345617294,memout,memout,57.6800000034
action,airport,p23-airport4halfMUC-p4.pddl,mc2d-dt0,11499,4894,2.19345617294,segfault,segfault,100.59
action,airport,p23-airport4halfMUC-p4.pddl,dsharp,11499,4894,2.19345617294,memout,memout,24.6399999969
action,airport,p24-airport4halfMUC-p4.pddl,sharpSAT,14047,5652,2.4391438961,memout,memout,201.300000001
action,airport,p24-airport4halfMUC-p4.pddl,c2d-dt0,14047,5652,2.4391438961,timeout,timeout,1800.07
action,airport,p24-airport4halfMUC-p4.pddl,cnf2bdd,14047,5652,2.4391438961,timeout,timeout,1800.12
action,airport,p24-airport4halfMUC-p4.pddl,c2d-dt4,14047,5652,2.4391438961,memout,memout,1796.0
action,airport,p24-airport4halfMUC-p4.pddl,mc2d-dt4,14047,5652,2.4391438961,segfault,segfault,211.77
action,airport,p24-airport4halfMUC-p4.pddl,bddminisat,14047,5652,2.4391438961,memout,memout,33.5400000028
action,airport,p24-airport4halfMUC-p4.pddl,mc2d-dt0,14047,5652,2.4391438961,memout,memout,140.239999998
action,airport,p24-airport4halfMUC-p4.pddl,dsharp,14047,5652,2.4391438961,memout,memout,33.8299999982
action,airport,p25-airport4halfMUC-p5.pddl,sharpSAT,16618,6681,2.64665102959,memout,memout,181.629999999
action,airport,p25-airport4halfMUC-p5.pddl,c2d-dt0,16618,6681,2.64665102959,timeout,timeout,1800.04
action,airport,p25-airport4halfMUC-p5.pddl,cnf2bdd,16618,6681,2.64665102959,timeout,timeout,1800.04
action,airport,p25-airport4halfMUC-p5.pddl,c2d-dt4,16618,6681,2.64665102959,timeout,timeout,1800.19
action,airport,p25-airport4halfMUC-p5.pddl,mc2d-dt4,16618,6681,2.64665102959,segfault,segfault,339.859999999
action,airport,p25-airport4halfMUC-p5.pddl,bddminisat,16618,6681,2.64665102959,memout,memout,43.6099999994
